corpus	piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	harmony_version	annotators	reviewers	composed_start	composed_end	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	comments	originalFormat	staff_1_ambitus	staff_1_instrument	staff_2_ambitus	staff_2_instrument	staff_3_ambitus	staff_3_instrument	staff_4_ambitus	staff_4_instrument	composed_source	P86 (composer)	wikidata	musicbrainz	viaf	imslp	pdf	score_integrity	typesetter	subtitle_text	wdt:P86	sequencer	staff_5_ambitus	staff_5_instrument	staff_6_ambitus	staff_6_instrument	imslp.1	key	mode	electronic editor	electronic encoder	path	extension	annotator	reviewer	text	score integrity	PDF	librettist	sceneNumber	sceneTitle	staff_7_ambitus	staff_7_instrument	staff_8_ambitus	staff_8_instrument	staff_9_ambitus	staff_9_instrument	staff_10_ambitus	staff_10_instrument	staff_11_ambitus	staff_11_instrument	staff_12_ambitus	staff_12_instrument	staff_13_ambitus	staff_13_instrument	staff_14_ambitus	staff_14_instrument	staff_15_ambitus	staff_15_instrument	staff_16_ambitus	staff_16_instrument	staff_17_ambitus	staff_17_instrument	staff_18_ambitus	staff_18_instrument	staff_19_ambitus	staff_19_instrument	staff_20_ambitus	staff_20_instrument	staff_21_ambitus	staff_21_instrument	source.1	part_name_text
chopin_mazurkas	BI71	1: 3/4	1: 2, 46: 1, 62: 2	69	68	204.5	69	68	204.5		831.75	999	312	0	0	122	D	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.3.0)	AN, TS	1832	1832.0	Frédéric Chopin	Mazurka			BI71					2019-08-01	3.02	Linux			Mazurka, BI71		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI71.mscx	0	35-93 (B1-A6)			61-93 (C#4-A6)	Piano	35-71 (B1-B4)	Piano					IMSLP			https://musicbrainz.org/work/2412d95c-0ef9-459b-9d3a-52e41ca51ba0		https://imslp.org/wiki/Mazurka_in_D_major%2C_B.71_(Chopin%2C_Fr%C3%A9d%C3%A9ric)		Clément Sicard	Tom Schreyer	Mazurka in D, BI71							https://imslp.org/wiki/Special:ReverseLookup/97082	D	major																																												
chopin_mazurkas	BI73	1: 3/4	1: -2, 28: -3	36	32	102.0	12	12	35.0	[[[12, 13], [14]], [[26], [27]]]	329.5	371	141	0	0	44	Bb	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.3.0)	AN, TS	1832	1832.0	Frédéric Chopin	Mazurka			BI73					2019-08-01	3.02	Linux			Mazurka, BI73		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI73.mscx	0	39-87 (Eb2-Eb6)			62-87 (D4-Eb6)	Piano	39-68 (Eb2-Ab4)	Piano					IMSLP			https://musicbrainz.org/work/b02da1dd-6d34-406b-9022-2be59a6fab0e		https://imslp.org/wiki/Mazurka_in_B-flat_major_'Wo%C5%82owska'%2C_B.73_(Chopin%2C_Fr%C3%A9d%C3%A9ric)		Clément Sicard	Tom Schreyer	Mazurka in Bb, BI73							https://imslp.org/wiki/Special:ReverseLookup/97084	B flat	major																																												
chopin_mazurkas	BI77-1op17-1	1: 3/4	1: -2, 42: -3	61	60	180.0	102	100	301.0		656.75	821	255	0	0	112	Bb	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1833	1833.0	Frédéric Chopin	Mazurkas	1		Op. 17					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 17		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI77-1op17-1.mscx	0	29-89 (F1-F6)		xml	60-89 (C4-F6)	piano	29-69 (F1-A4)	piano					OxfordMusicOnline		https://www.wikidata.org/wiki/Q3070647	https://musicbrainz.org/work/aea0d2a5-72d7-3e3d-9e47-f70beb147ee8	https://viaf.org/viaf/181679956	https://imslp.org/wiki/Mazurkas%2C_Op.17_(Chopin%2C_Fr%C3%A9d%C3%A9ric)		Clément Sicard		Mazurka in Bb, Op. 17, no. 1								B flat	major																																												
chopin_mazurkas	BI77-2op17-2	1: 3/4	1: 1	69	68	205.0	69	68	205.0		721.75	783	304	0	0	171	e	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1833	1833.0	Frédéric Chopin	Mazurkas	2		Op. 17					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 17		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI77-2op17-2.mscx	0	40-91 (E2-G6)		xml	59-91 (B3-G6)		40-71 (E2-B4)						OxfordMusicOnline		https://www.wikidata.org/wiki/Q3070647	https://musicbrainz.org/work/9a6da832-bb58-3748-8b90-8d4d1d3bb6be	https://viaf.org/viaf/181679956	https://imslp.org/wiki/Mazurkas%2C_Op.17_(Chopin%2C_Fr%C3%A9d%C3%A9ric)		Clément Sicard		Mazurka in e, Op. 17, no. 2								E	minor																																												
chopin_mazurkas	BI77-3op17-3	1: 3/4	1: -4, 44: 4, 86: -4	86	81	248.0				[[[42], [43]], [[84], [85]]]	876.25	937	415	0	0	214	Ab	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1833	1833.0	Frédéric Chopin	Mazurkas	3		Op. 17					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 17		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI77-3op17-3.mscx	0	40-87 (E2-D#6)		xml	59-87 (B3-D#6)	piano	40-71 (E2-Cb5)	piano					OxfordMusicOnline		https://www.wikidata.org/wiki/Q3070647	https://musicbrainz.org/work/d7889684-67e8-3279-b054-ea293f79f7f5	https://viaf.org/viaf/181679956	https://imslp.org/wiki/Mazurkas%2C_Op.17_(Chopin%2C_Fr%C3%A9d%C3%A9ric)		Clément Sicard		Mazurka in Ab, Op. 17, no. 3								A flat	major																																												
chopin_mazurkas	BI77-4op17-4	1: 3/4	1: 0, 61: 3, 93: 0	132	132	396.0	132	132	396.0		1533.25	1626	606	0	0	226	a	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1833	1833.0	Frédéric Chopin	Mazurkas	4		Op. 17					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 17		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI77-4op17-4.mscx	0	40-88 (E2-E6)		xml	59-88 (B3-E6)		40-67 (E2-G4)						OxfordMusicOnline		https://www.wikidata.org/wiki/Q3070647	https://musicbrainz.org/work/f3cd8266-6640-36f9-a8e3-ba3176017620	https://viaf.org/viaf/181679956	https://imslp.org/wiki/Mazurkas%2C_Op.17_(Chopin%2C_Fr%C3%A9d%C3%A9ric)		Clément Sicard		Mazurka in a, Op. 17, no. 4								A	minor																																												
chopin_mazurkas	BI85	1: 3/4	1: -4	57	57	171.0	73	73	219.0		551.0	668	288	0	0	91	Ab	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.3.0)	AN, TS	1834	1834.0	Frédéric Chopin	Mazurka			BI85					2019-08-01	3.02	Linux			Mazurka, BI85		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI85.mscx	0	39-86 (Eb2-D6)			60-86 (C4-D6)	Piano	39-68 (Eb2-Ab4)	Piano					OxfordMusicOnline			https://musicbrainz.org/work/c86873bb-7591-4bf1-8dc9-48d05b66ba61		https://imslp.org/wiki/Mazurka_in_A-flat_major%2C_B.85_(Chopin%2C_Fr%C3%A9d%C3%A9ric)			Tom Schreyer	Mazurka in Ab, BI85 							https://imslp.org/wiki/Special:ReverseLookup/97088	A flat	major																																												
chopin_mazurkas	BI89-1op24-1	1: 3/4	1: -2	66	64	196.0	97	96	289.0	[[[33], [34]]]	688.25	771	291	0	0	123	g	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1833	1833.0	Frédéric Chopin	Mazurkas	1		Op. 24					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 24		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI89-1op24-1.mscx	0	31-79 (G1-G5)		xml	58-79 (Bb3-G5)	piano	31-70 (G1-Bb4)	piano					OxfordMusicOnline		https://www.wikidata.org/wiki/Q11340333	https://musicbrainz.org/work/d42840ac-b55b-3a0c-b7ac-62a1455700a4		https://imslp.org/wiki/Mazurkas%2C_Op.24_(Chopin%2C_Fr%C3%A9d%C3%A9ric)		Clément Sicard		Mazurka in g, Op. 24, no. 1								G	minor																																												
chopin_mazurkas	BI89-2op24-2	1: 3/4	1: 0, 57: -5, 89: 0	120	120	360.0	120	120	360.0		1295.0	1425	475	0	0	226	C	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1833	1833.0	Frédéric Chopin	Mazurkas	2		Op. 24					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 24		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI89-2op24-2.mscx	0	32-93 (Ab1-A6)		xml	59-93 (B3-A6)		32-68 (Ab1-Ab4)						OxfordMusicOnline		https://www.wikidata.org/wiki/Q11340333	https://musicbrainz.org/work/c51f22a9-cdd7-3b1a-aef3-0df13c32e0bf		https://imslp.org/wiki/Mazurkas%2C_Op.24_(Chopin%2C_Fr%C3%A9d%C3%A9ric)		Clément Sicard		Mazurka in C, Op. 24, no. 2								C	major																																												
chopin_mazurkas	BI89-3op24-3	1: 3/4	1: -4	46	43	136.0	80	79	238.0	[[[13], [14]], [[38], [39]]]	403.75	429	212	0	0	65	Ab	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1833	1833.0	Frédéric Chopin	Mazurkas	3		Op. 24					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 24		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI89-3op24-3.mscx	0	37-84 (Db2-C6)		xml	60-84 (C4-C6)	piano	37-68 (Db2-Ab4)	piano					OxfordMusicOnline		https://www.wikidata.org/wiki/Q11340333	https://musicbrainz.org/work/14841197-b001-369d-af07-987883fa7708		https://imslp.org/wiki/Mazurkas%2C_Op.24_(Chopin%2C_Fr%C3%A9d%C3%A9ric)		Clément Sicard		Mazurka in Ab, Op. 24, no. 3								A flat	major																																												
chopin_mazurkas	BI89-4op24-4	1: 3/4	1: -5	149	146	445.0	187	186	559.0	[[[53], [54]], [[62], [63]]]	1427.58	1628	696	0	0	294	bb	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH (1-34), AN, DK	1833	1833.0	Frédéric Chopin	Mazurkas	4		Op. 24					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. 24		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI89-4op24-4.mscx	0	32-92 (Ab1-Ab6)		xml	56-92 (Ab3-Ab6)	piano	32-72 (Ab1-C5)	piano					OxfordMusicOnline		https://www.wikidata.org/wiki/Q11340333	https://musicbrainz.org/work/60cb4bef-531f-3e5d-a56e-553db3ff3c10		https://imslp.org/wiki/Mazurkas%2C_Op.24_(Chopin%2C_Fr%C3%A9d%C3%A9ric)		Clément Sicard		Mazurka in bb, Op. 24, no. 4								B flat	minor																																												
chopin_mazurkas	BI93-1op67-1	1: 3/4	1: 1, 29: 0, 45: 1	60	60	180.0	60	60	180.0		667.75	806	279	0	0	94	G	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1835	1835.0	Frédéric Chopin	Mazurkas	1		Op. posth. 67					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. posth. 67		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI93-1op67-1.mscx	0	31-91 (G1-G6)		xml	55-91 (G3-G6)		31-65 (G1-F4)						OxfordMusicOnline		https://www.wikidata.org/wiki/Q20875234	https://musicbrainz.org/work/f4189539-7a50-341e-b2bf-6373cd8edd54		https://imslp.org/wiki/Mazurkas%2C_Op.67_(Chopin%2C_Fr%C3%A9d%C3%A9ric)		Clément Sicard		Mazurka in G, Op. posth. 67, no. 1								G	major																																												
chopin_mazurkas	BI93-2op67-3	1: 3/4	1: 0	57	56	169.0	57	56	169.0		674.0	677	251	0	0	97	C	2.3.0	Wendelin Bitzan (1.0.0), Adrian Nagel (2.2.0), Davor Krkljus (2.3.0)	JH, AN, DK	1835	1835.0	Frédéric Chopin	Mazurkas	3		Op. posth. 67					2019-02-08	3.02	Apple Macintosh	https://github.com/craigsapp/chopin-mazurkas		Mazurkas, Op. posth. 67		Frédéric Chopin	3.6.2	2.2.1	MS3	MS3/BI93-2op67-3.mscx	0	36-81 (C2-A5)		xml	61-81 (C#4-A5)	piano	36-64 (C2-E4)	piano					OxfordMusicOnline		https://www.wikidata.org/wiki/Q20875234	https://musicbrainz.org/work/58465fc3-4c80-326a-acfe-d5335a608057		https://imslp.org/wiki/Mazurkas%2C_Op.67_(Chopin%2C_Fr%C3%A9d%C3%A9ric)		Clément Sicard		Mazurka in C, Op. posth. 67, no. 3								C	major																																												
corelli	op01n01a	1: 4/4	1: -1	14	14	56.0	14	14	56.0		224.0	280	110	0	0	64	F	2.3.0	Lars Opfermann, Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	HB, JH	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	1	Grave	op. 1, no. 1				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 1		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n01a.mscx	0	36-84 (C2-C6)		xml	74-84 (D5-C6)	StringInstrument	67-81 (G4-A5)	StringInstrument	36-60 (C2-C4)	StringInstrument	36-60 (C2-C4)	Keyboard										1. Grave										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n01b	1: 4/4	1: -1	38	38	152.0	38	38	152.0		559.75	721	441	0	0	141	F	2.3.0	Lars Opfermann , Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	HB, JH	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	2	Allegro	op. 1, no. 1				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 1		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n01b.mscx	0	38-86 (D2-D6)		xml	60-82 (C4-Bb5)	StringInstrument	62-86 (D4-D6)	StringInstrument	41-65 (F2-F4)	StringInstrument	38-62 (D2-D4)	Keyboard										2. Allegro										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n01c	1: 3/4	1: -1	37	37	111.0	37	37	111.0		430.0	304	113	0	0	97	F	2.3.0	Lars Opfermann and Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN, HB	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	3	Adagio	op. 1, no. 1				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 1		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n01c.mscx	0	36-86 (C2-D6)		xml	64-86 (E4-D6)	StringInstrument	62-84 (D4-C6)	StringInstrument	36-60 (C2-C4)	StringInstrument	36-60 (C2-C4)	Keyboard										3. Adagio										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n01d	1: 3/4	1: -1	98	98	294.0	196	196	588.0		963.0	878	391	0	0	147	F	2.3.0	Lars Opfermann, Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	HB, AN, JH	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	4	Allegro	op. 1, no. 1				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 1		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n01d.mscx	0	36-86 (C2-D6)		xml	64-86 (E4-D6)	StringInstrument	65-86 (F4-D6)	StringInstrument	36-64 (C2-E4)	StringInstrument	36-81 (C2-A5)	Keyboard										4. Allegro										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n02a	1: 4/4	1: 1	19	19	76.0	19	19	76.0		288.0	317	123	0	0	76	e	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	1	Grave	op. 1, no. 2				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 2		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n02a.mscx	0	38-83 (D2-B5)		xml	67-83 (G4-B5)	StringInstrument	59-83 (B3-B5)	StringInstrument	38-64 (D2-E4)	StringInstrument	38-64 (D2-E4)	Keyboard										1. Grave										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n02b	1: 4/4	1: 1	36	36	144.0	72	72	288.0		522.5	500	236	0	0	121	e	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN, HB	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	2	Vivace	op. 1, no. 2				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 2		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n02b.mscx	0	38-84 (D2-C6)		xml	64-84 (E4-C6)	StringInstrument	63-84 (D#4-C6)	StringInstrument	38-66 (D2-F#4)	StringInstrument	38-76 (D2-E5)	Keyboard										2. Vivace										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n02c	1: 3/4	1: 1	29	29	87.0	29	29	87.0		344.0	210	74	0	0	67	e	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	3	Adagio	op. 1, no. 2				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 2		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n02c.mscx	0	40-83 (E2-B5)		xml	62-83 (D4-B5)	StringInstrument	63-83 (D#4-B5)	StringInstrument	40-60 (E2-C4)	StringInstrument	40-60 (E2-C4)	Keyboard										3. Adagio										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n02d	1: 3/8	1: 1	117	117	175.5	234	234	351.0		586.5	815	318	0	0	174	e	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN, HB	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	4	Allegro	op. 1, no. 2				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 2		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n02d.mscx	0	38-86 (D2-D6)		xml	64-83 (E4-B5)	StringInstrument	63-86 (D#4-D6)	StringInstrument	38-66 (D2-F#4)	StringInstrument	38-66 (D2-F#4)	Keyboard										4. Allegro										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n03a	1: 4/4	1: 2	17	17	68.0	17	17	68.0		270.5	259	122	0	0	66	A	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	1	Grave	op. 1, no. 3				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 3		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n03a.mscx	0	40-83 (E2-B5)		xml	64-83 (E4-B5)	StringInstrument	64-80 (E4-G#5)	StringInstrument	40-59 (E2-B3)	StringInstrument	40-59 (E2-B3)	Keyboard										1. Grave										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n03b	1: 4/4	1: 2	54	54	216.0	54	54	216.0		818.0	1154	483	0	0	223	A	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN, HB	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	2	Allegro	op. 1, no. 3				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 3		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n03b.mscx	0	37-85 (C#2-C#6)		xml	59-85 (B3-C#6)	StringInstrument	59-83 (B3-B5)	StringInstrument	37-64 (C#2-E4)	StringInstrument	37-61 (C#2-C#4)	Keyboard										2. Allegro										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n03c	1: 6/4	1: 2	35	35	210.0	35	35	210.0		606.0	182	78	0	0	71	A	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	3	Adagio	op. 1, no. 3				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 3		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n03c.mscx	0	42-85 (F#2-C#6)			64-85 (E4-C#6)	Violin	64-81 (E4-A5)	Violin	42-57 (F#2-A3)	Piano												3. Adagio																																																					
corelli	op01n03d	1: 3/4	1: 2	97	97	291.0	97	97	291.0		973.0	881	399	0	0	177	A	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN, HB	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	4	Allegro	op. 1, no. 3				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 3		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n03d.mscx	0	45-88 (A2-E6)		xml	64-88 (E4-E6)	StringInstrument	64-85 (E4-C#6)	StringInstrument	45-62 (A2-D4)	StringInstrument	45-62 (A2-D4)	Keyboard										4. Allegro										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n04a	1: 4/4	1: 0	19	19	76.0	38	38	152.0		263.75	409	247	0	0	52	a	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN, HB	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	1	Vivace	op. 1, no. 4				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 4		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n04a.mscx	0	40-84 (E2-C6)		xml	60-84 (C4-C6)	StringInstrument	60-83 (C4-B5)	StringInstrument	40-57 (E2-A3)	StringInstrument	40-55 (E2-G3)	Keyboard										1. Vivace										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n04b	1: 4/4	1: 0	12	12	48.0	12	12	48.0		184.0	198	83	0	0	26	a	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN, HB	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	2	Adagio	op. 1, no. 4				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 4		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n04b.mscx	0	44-81 (G#2-A5)		xml	64-81 (E4-A5)	StringInstrument	64-81 (E4-A5)	StringInstrument	44-64 (G#2-E4)	StringInstrument	44-64 (G#2-E4)	Keyboard										2. Adagio										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n04c	1: 4/4	1: 0	28	28	112.0	56	56	224.0		399.25	701	369	0	0	117	a	2.3.0	Lars Opfermann (2.1.1) , Ya-Chuan Wu(2.1.1), Hanné Becker (2.3.0)	AN, HB	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	3	Allegro	op. 1, no. 4				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 4		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n04c.mscx	0	43-84 (G2-C6)		xml	57-84 (A3-C6)	StringInstrument	57-83 (A3-B5)	StringInstrument	43-64 (G2-E4)	StringInstrument	43-81 (G2-A5)	Keyboard										3. Allegro										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n04d	1: 4/4	1: 0	39	39	156.0	78	78	312.0		594.0	545	233	0	0	115	a	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	4	Presto	op. 1, no. 4				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 4		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n04d.mscx	0	40-86 (E2-D6)		xml	63-86 (D#4-D6)	StringInstrument	59-83 (B3-B5)	StringInstrument	40-64 (E2-E4)	StringInstrument	40-81 (E2-A5)	Keyboard										4. Presto										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n05a	1: 3/2	1: -1	42	42	252.0	42	42	252.0		988.0	342	130	0	0	90	Bb	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	1	Grave	op. 1, no. 5				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 5		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n05a.mscx	0	41-84 (F2-C6)		xml	67-84 (G4-C6)	StringInstrument	62-84 (D4-C6)	StringInstrument	41-58 (F2-Bb3)	StringInstrument	41-58 (F2-Bb3)	Keyboard										1. Grave										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
corelli	op01n05b	1: 4/4	1: -1	39	39	156.0	78	78	312.0		584.5	753	345	0	0	149	Bb	2.3.0	Lars Opfermann (2.1.1), Ya-Chuan Wu (2.1.1), Hanné Becker (2.3.0)	AN	1681	1681.0	Arcangelo Corelli	Sonata da chiesa	2	Allegro	op. 1, no. 5				CC BY-NC-SA 4.0; CCARH; DCML		3.02				Sonata da chiesa op. 1, no. 5		Arcangelo Corelli	3.6.2	2.2.1	MS3	MS3/op01n05b.mscx	0	41-82 (F2-Bb5)		xml	65-82 (F4-Bb5)	StringInstrument	62-82 (D4-Bb5)	StringInstrument	41-62 (F2-D4)	StringInstrument	41-70 (F2-Bb4)	Keyboard										2. Allegro										W.B. Hewlett	Frances Bennion & Steven Rasmussen																																										
